icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timeStamp
a4460d,UAL483  ,United States,1583040409.0,1583040409,-103.5113,36.9819,8534.4,False,230.62,246.47,0.33,,8557.26,1311,False,0,20200301T1627
76cef6,SIA318  ,Singapore,1583040408.0,1583040409,102.8434,2.367,7978.14,False,251.99,297.87,4.88,,8481.06,2216,False,0,20200301T1627
a146f9,UAL1213 ,United States,1583040409.0,1583040409,-121.3625,38.2584,8176.26,False,240.96,59.6,13.66,,8046.72,3743,False,0,20200301T1627
7815d2,,China,1583040324.0,1583040377,113.4705,23.6223,4419.6,False,165.0,222.09,-4.55,,4800.6,1627,False,0,20200301T1627
7c4e23,PPX     ,Australia,1583040409.0,1583040409,153.3289,-27.8905,1333.5,False,61.85,328.95,-1.95,,1394.46,1766,False,0,20200301T1627
42425b,NWS518  ,United Kingdom,1583040408.0,1583040409,-52.5396,48.969,8282.94,False,260.68,33.41,-2.6,,7901.94,,False,0,20200301T1627
76ceec,SIA866  ,Singapore,1583040409.0,1583040409,103.8509,2.1377,6377.94,False,225.33,349.74,11.38,,6766.56,0162,False,0,20200301T1627
76ceef,SIA212  ,Singapore,1583040408.0,1583040409,105.1751,0.6833,7353.3,False,218.26,278.13,-8.45,,7848.6,1374,False,0,20200301T1627
507c58,UZB605  ,Uzbekistan,1583040409.0,1583040409,47.8974,52.3313,10972.8,False,207.75,296.31,-0.33,,,,False,0,20200301T1627
a17c65,SKW3333 ,United States,1583040149.0,1583040160,-118.4861,39.6965,10363.2,False,228.02,4.27,0.0,,10233.66,2054,False,0,20200301T1627
780ef9,CHH7119 ,China,1583040336.0,1583040373,114.8495,24.1086,4381.5,False,271.38,42.0,0.0,,10561.32,4503,True,0,20200301T1627
845dcc,ANA453  ,Japan,1583040409.0,1583040409,132.9091,34.2342,8534.4,False,177.45,241.8,-0.33,,8702.04,2340,False,0,20200301T1627
780eee,JYH1145 ,China,,1583040409,,,,False,195.11,237.82,0.0,,,,False,0,20200301T1627
780eed,QDA6164 ,China,1583040409.0,1583040409,115.638,23.3767,9784.08,False,178.47,249.06,0.0,,10294.62,3370,False,0,20200301T1627
42426a,AFL2320 ,United Kingdom,1583040409.0,1583040409,34.91,55.8376,8564.88,False,213.24,261.54,9.75,,8275.32,2166,False,0,20200301T1627
507c4c,UZB101  ,Uzbekistan,1583040409.0,1583040409,45.5894,62.5807,10972.8,False,239.14,326.58,-0.33,,10195.56,1607,False,0,20200301T1627
0101e4,FEG3049 ,Egypt,1583040408.0,1583040409,21.538,44.2187,11582.4,False,207.53,332.86,0.0,,11521.44,4507,False,0,20200301T1627
780f6b,DKH1380 ,China,1583040408.0,1583040408,139.512,35.3591,8884.92,False,179.28,251.25,7.48,,9014.46,3122,False,0,20200301T1627
851186,JAL375  ,Japan,1583040408.0,1583040409,139.3874,35.4892,6393.18,False,188.0,272.82,14.31,,6461.76,3376,False,0,20200301T1627
a3c3e6,UAL2304 ,United States,1583040409.0,1583040409,-105.0652,37.5204,11582.4,False,205.71,254.33,-0.33,,11628.12,3342,False,0,20200301T1627
040103,ETH644  ,Ethiopia,1583040336.0,1583040388,81.7025,12.8441,11887.2,False,267.72,95.51,0.0,,12573.0,0251,False,0,20200301T1627
a74ff0,N570RR  ,United States,1583040409.0,1583040409,-114.8741,36.1695,2164.08,False,127.72,237.33,0.0,,2141.22,6061,False,0,20200301T1627
780f84,CSH9172 ,China,1583040408.0,1583040408,123.3468,37.0959,8869.68,False,218.7,178.65,0.0,,8862.06,2572,False,0,20200301T1627
aa631a,N769BK  ,United States,1583040409.0,1583040409,-95.5787,38.0639,9144.0,False,152.35,191.69,0.33,,9166.86,2412,False,0,20200301T1627
44a8ad,JAF7CY  ,Belgium,1583040409.0,1583040409,3.7745,50.3272,7002.78,False,162.34,211.52,12.35,,6697.98,7146,False,0,20200301T1627
780f7f,EPA6298 ,China,,1583040409,,,,False,237.58,95.09,-0.33,,,,False,0,20200301T1627
c078ba,TSC443  ,Canada,1583040409.0,1583040409,-121.1365,48.3045,8961.12,False,235.57,284.16,-9.75,,8663.94,6151,False,0,20200301T1627
0101d9,FEG3035 ,Egypt,1583040409.0,1583040409,11.8884,49.3315,11582.4,False,212.62,312.65,-0.33,,11308.08,3120,False,0,20200301T1627
89911c,CAL5383 ,Taiwan,1583040409.0,1583040409,-83.3855,27.4991,10363.2,False,207.95,287.27,0.0,,10576.56,1407,False,0,20200301T1627
781679,LKE9508 ,China,1583040338.0,1583040338,105.7595,28.2972,9174.48,False,200.46,224.06,0.0,,9410.7,0360,False,0,20200301T1627
899138,UIA8759 ,Taiwan,1583040409.0,1583040410,121.1964,25.3528,2872.74,False,105.09,321.56,2.93,,2971.8,4427,False,0,20200301T1627
899132,UIA8705 ,Taiwan,1583040409.0,1583040409,120.2207,22.5817,1097.28,False,89.09,272.65,5.53,,1135.38,1033,False,0,20200301T1627
899134,EVA667  ,Taiwan,1583040319.0,1583040332,-154.6244,61.2306,9753.6,False,206.52,267.29,0.0,,9288.78,4102,False,0,20200301T1627
899131,UIA8606 ,Taiwan,1583040409.0,1583040409,121.6184,24.9301,2491.74,False,146.26,60.73,-4.88,,2575.56,2160,False,0,20200301T1627
781687,,China,,1583040406,,,,False,189.58,296.77,0.0,,,,False,0,20200301T1627
c078eb,SWG674  ,Canada,1583040409.0,1583040409,-91.2218,34.0464,11887.2,False,262.97,129.04,0.0,,12047.22,7062,False,0,20200301T1627
a67345,MSQT940 ,United States,1583040409.0,1583040409,-111.917,33.2041,1371.6,False,53.87,331.48,-0.98,,1363.98,1200,False,0,20200301T1627
a3133c,ASA129  ,United States,1583040409.0,1583040410,-124.2923,48.6068,8534.4,False,208.48,324.03,0.0,,8267.7,6657,False,0,20200301T1627
899104,CAL5521 ,Taiwan,1583040407.0,1583040407,71.1014,20.3923,11590.02,False,217.53,287.62,0.0,,12192.0,6270,False,0,20200301T1627
781690,CSN3061 ,China,1583040125.0,1583040211,126.5729,37.296,632.46,False,104.36,324.43,-0.33,,922.02,3254,False,0,20200301T1627
e47fa8,GLO7601 ,Brazil,1583040258.0,1583040405,-68.0258,18.246,3756.66,False,189.96,140.27,8.45,,3916.68,4140,False,0,20200301T1627
780f9d,DKH1120 ,China,1583040265.0,1583040283,107.0573,29.8806,8854.44,False,243.94,137.39,-0.33,,9044.94,1532,False,0,20200301T1627
ac04be,ASH6368 ,United States,1583040408.0,1583040409,-115.8852,33.8188,6705.6,False,178.73,276.78,0.0,,6781.8,2705,False,0,20200301T1627
7c4cb6,MEDIC45 ,Australia,1583040408.0,1583040409,103.7606,1.2042,929.64,False,119.56,11.16,-0.98,,960.12,2433,False,0,20200301T1627
aafa35,N806XA  ,United States,1583040153.0,1583040216,45.9085,24.7581,5532.12,False,159.86,254.89,-5.53,,5875.02,4335,False,0,20200301T1627
4075c1,NRS18U  ,United Kingdom,1583040409.0,1583040409,-9.77,50.9913,12192.0,False,281.07,92.1,-0.33,,11864.34,7640,False,0,20200301T1627
0101dd,MSR986  ,Egypt,1583040409.0,1583040409,-3.3493,51.8942,10972.8,False,277.64,105.92,0.0,,10538.46,5202,False,0,20200301T1627
78168e,CES5408 ,China,1583040301.0,1583040301,106.8051,30.2124,8869.68,False,222.03,152.84,0.33,,9029.7,1537,False,0,20200301T1627
406ecd,VIR355  ,United Kingdom,1583040410.0,1583040410,17.6452,53.4837,11574.78,False,215.59,265.89,0.0,,11224.26,6265,False,0,20200301T1627
424239,VPBIZ   ,United Kingdom,1583040409.0,1583040409,-0.4046,56.1825,11887.2,False,245.8,139.07,0.0,,11330.94,2247,False,0,20200301T1627
7c4cb8,PFU     ,Australia,1583040409.0,1583040409,144.5588,-37.9817,1188.72,False,15.78,250.97,2.93,,1165.86,0575,False,0,20200301T1627
4850c8,KZR903  ,Kingdom of the Netherlands,1583040409.0,1583040410,23.7647,54.2292,11582.4,False,204.84,260.75,-0.33,,11269.98,6230,False,0,20200301T1627
a13501,AAL2697 ,United States,1583040409.0,1583040409,-117.1233,34.1729,5715.0,False,179.12,251.93,-6.83,,5760.72,0575,False,0,20200301T1627
a54c11,QXE2355 ,United States,1583040405.0,1583040408,-122.4609,45.5322,533.4,False,85.14,300.9,-4.55,,586.74,4671,False,0,20200301T1627
4ba9ab,THY2WT  ,Turkey,1583040409.0,1583040409,29.1851,40.9557,2796.54,False,140.95,282.01,-7.15,,2811.78,5644,False,0,20200301T1627
a55f3f,,United States,1583040404.0,1583040404,-118.4062,33.9475,,True,6.69,264.38,,,,,False,0,20200301T1627
4ba9c5,,Turkey,1583040255.0,1583040299,-23.2346,36.8673,11582.4,False,238.23,217.98,0.0,,11993.88,,False,0,20200301T1627
4ba9c1,THY183  ,Turkey,1583040410.0,1583040410,12.3573,40.8941,12283.44,False,262.55,87.87,1.3,,12382.5,1232,False,0,20200301T1627
4ba9c3,THY26Q  ,Turkey,1583040394.0,1583040406,30.0632,38.5372,3116.58,False,259.93,159.74,0.0,,11955.78,2362,False,0,20200301T1627
4ba9d3,THY60V  ,Turkey,1583040409.0,1583040409,28.4914,41.4738,3139.44,False,142.0,302.42,7.15,,3185.16,3201,False,0,20200301T1627
4850a6,,Kingdom of the Netherlands,1583040339.0,1583040339,71.7071,42.9793,7315.2,False,182.91,256.0,0.0,,7399.02,3506,False,0,20200301T1627
06a2b7,QTR4FH  ,Qatar,1583040409.0,1583040409,8.7208,45.638,,True,12.86,348.75,,,,2326,False,0,20200301T1627
06a2b5,,Qatar,1583040301.0,1583040301,51.6155,25.2765,,True,4.89,337.5,,,,2710,False,0,20200301T1627
06a2b6,QTR708  ,Qatar,1583040409.0,1583040409,-9.0803,49.5443,10668.0,False,279.78,99.1,0.0,,10302.24,5222,False,0,20200301T1627
acfdf4,SWA4787 ,United States,1583040409.0,1583040410,-110.8443,34.4162,11582.4,False,161.02,269.63,0.0,,11742.42,1631,False,0,20200301T1627
a79f2a,UAL1526 ,United States,1583040409.0,1583040409,-95.7282,40.9649,11582.4,False,214.02,264.34,0.0,,11521.44,4267,False,0,20200301T1627
c05ea7,ROU1560 ,Canada,1583040409.0,1583040409,-105.5019,50.6245,10675.62,False,257.92,96.64,0.33,,10195.56,4675,False,0,20200301T1627
06a2c9,QTR8983 ,Qatar,1583040336.0,1583040337,69.0832,40.7168,10363.2,False,239.28,235.87,0.0,,10416.54,3374,False,0,20200301T1627
06a2c6,QTR743  ,Qatar,1583040408.0,1583040409,51.2924,25.9922,6423.66,False,211.77,319.93,8.45,,6659.88,2664,False,0,20200301T1627
06a2c7,QTR763  ,Qatar,1583040298.0,1583040363,51.5993,25.2739,,True,4.12,337.5,,,,2724,False,0,20200301T1627
06a2c5,QTR3GV  ,Qatar,1583040408.0,1583040409,-1.0172,52.9173,5273.04,False,170.85,289.53,-9.75,,4892.04,3245,False,0,20200301T1627
ad5a32,MNU1817 ,United States,1583040409.0,1583040409,-84.1395,33.6568,6393.18,False,240.62,82.75,0.0,,6454.14,2511,False,0,20200301T1627
acbffd,AAL1736 ,United States,1583040406.0,1583040406,-116.4007,45.4261,10355.58,False,205.09,273.31,0.0,,10027.92,,False,0,20200301T1627
4ba8cf,THY1VT  ,Turkey,1583040137.0,1583040138,29.2693,40.8841,175.26,False,75.02,64.84,-4.88,,259.08,0774,False,0,20200301T1627
4ba8cc,THY1DK  ,Turkey,1583040409.0,1583040409,34.1002,39.7162,10668.0,False,244.46,110.19,0.0,,10599.42,0706,False,0,20200301T1627
a4f2ee,PAC238  ,United States,1583040409.0,1583040409,-90.7148,37.6297,11254.74,False,275.54,83.35,0.33,,11254.74,1077,False,0,20200301T1627
7504a1,AXM5105 ,Malaysia,1583040408.0,1583040408,116.0601,5.9587,358.14,False,83.78,22.0,11.05,,350.52,3306,False,0,20200301T1627
add3a0,       M,United States,1583040379.0,1583040379,-65.2929,33.928,10736.58,False,232.83,346.46,5.85,,10066.02,,False,0,20200301T1627
4ba8e4,THY9TX  ,Turkey,1583040409.0,1583040409,33.0503,39.777,11277.6,False,256.79,147.93,0.0,,11247.12,5115,False,0,20200301T1627
4b8e47,PGT101  ,Turkey,1583040409.0,1583040409,42.4231,41.6331,11582.4,False,213.21,263.77,0.0,,11452.86,3414,False,0,20200301T1627
a0373e,N1129K  ,United States,1583040409.0,1583040409,-118.2675,34.1564,1493.52,False,52.74,110.56,0.0,,1478.28,4743,False,0,20200301T1627
4ba8da,THY8EM  ,Turkey,1583040225.0,1583040241,34.6325,39.1127,11277.6,False,241.18,134.91,0.33,,11163.3,5143,False,0,20200301T1627
4ba8f6,THY3CY  ,Turkey,1583040280.0,1583040396,28.7265,41.4874,1463.04,False,133.76,0.44,0.0,,1524.0,2376,False,0,20200301T1627
adccce,N989CJ  ,United States,1583040409.0,1583040409,-95.1535,41.0028,7574.28,False,199.01,113.78,13.66,,7559.04,2266,False,0,20200301T1627
4ba8c7,THY8DA  ,Turkey,1583040370.0,1583040409,34.804,39.6152,5265.42,False,240.46,115.47,-0.33,,9997.44,5145,False,0,20200301T1627
a45592,DAL740  ,United States,1583040410.0,1583040410,-112.0066,33.439,,True,13.38,90.0,,,,6036,False,0,20200301T1627
4ba8c5,THY4RJ  ,Turkey,1583040382.0,1583040406,33.0536,39.8509,5227.32,False,453.04,211.11,13.33,,4945.38,5175,False,0,20200301T1627
a1e299,N220SH  ,United States,1583040392.0,1583040393,-115.1663,36.0885,,True,3.09,84.38,,,,0145,False,0,20200301T1627
ab30ef,N820AV  ,United States,1583040408.0,1583040408,-95.8981,35.0158,11650.98,False,236.1,191.95,-10.73,,11803.38,1147,False,0,20200301T1627
7c0816,BVS     ,Australia,1583040409.0,1583040409,152.8627,-26.2432,3070.86,False,75.17,168.15,0.0,,3268.98,1200,False,0,20200301T1627
8511ca,JAL283  ,Japan,1583040409.0,1583040409,139.6727,35.7648,6057.9,False,166.32,291.41,16.91,,6126.48,3377,False,0,20200301T1627
a6d241,JIA5472 ,United States,1583040334.0,1583040409,-88.1217,31.8301,10668.0,False,258.61,62.77,-0.33,,10828.02,3104,False,0,20200301T1627
0d09a3,VOI622  ,Mexico,,1583040409,,,11574.78,False,175.88,321.89,-0.33,,,5443,True,0,20200301T1627
a3359b,SHR214  ,United States,1583040409.0,1583040409,51.26,24.9483,1043.94,False,57.53,332.29,-2.28,,1059.18,2335,False,0,20200301T1627
aa600a,JBU162  ,United States,1583040320.0,1583040328,-121.5914,38.6961,0.0,True,0.0,202.5,,,,5305,False,0,20200301T1627
a82520,DAL2503 ,United States,1583040098.0,1583040105,-122.3128,47.4465,,True,2.57,90.0,,,,2454,False,0,20200301T1627
a69549,NKS959  ,United States,1583040410.0,1583040410,-72.9207,40.7863,8092.44,False,239.58,212.91,5.53,,7703.82,3527,False,0,20200301T1627
aa998e,SKW5729 ,United States,1583040409.0,1583040409,-122.3572,37.6135,-7.62,False,54.3,297.05,-2.6,,-7.62,6025,False,0,20200301T1627
aa6c50,UAL134  ,United States,1583040409.0,1583040409,-15.9935,51.9836,11277.6,False,273.24,91.29,0.0,,10858.5,2011,False,0,20200301T1627
781754,QDA6033 ,China,1583040408.0,1583040409,113.2959,23.2999,3848.1,False,169.08,199.92,-4.88,,4328.16,6355,False,0,20200301T1627
ac50fa,FDX75   ,United States,1583040395.0,1583040403,176.0719,-35.1546,10363.2,False,215.12,207.18,0.0,,10988.04,2135,False,0,20200301T1627
a645df,JBU65   ,United States,1583040404.0,1583040409,-106.6053,35.0442,1607.82,False,56.6,91.04,-0.33,,1600.2,7177,False,0,20200301T1627
aa7f5e,AAL905  ,United States,1583040406.0,1583040408,-69.5449,20.3642,10668.0,False,277.79,131.25,0.0,,11247.12,3610,False,0,20200301T1627
a5d87a,GTI5421 ,United States,1583040409.0,1583040409,-4.7991,50.7668,10668.0,False,276.92,70.69,0.0,,10233.66,6334,False,0,20200301T1627
3004c2,NOS540  ,Italy,1583040409.0,1583040410,10.0534,45.4709,7216.14,False,234.97,101.24,7.15,,7109.46,0470,False,0,20200301T1627
71ba06,KAL092  ,Republic of Korea,1583040409.0,1583040409,124.9707,37.1923,6431.28,False,250.07,88.82,-4.23,,6423.66,2051,False,0,20200301T1627
a44291,DAL1836 ,United States,1583040409.0,1583040409,-122.3175,47.4983,320.04,False,90.03,180.0,0.0,,365.76,7270,False,0,20200301T1627
515309,SMR109  ,Tajikistan,1583040408.0,1583040409,77.034,28.5789,472.44,False,77.48,104.22,-4.23,,487.68,2505,False,0,20200301T1627
407435,BCS6773 ,United Kingdom,1583040408.0,1583040408,-8.5952,41.4965,3703.32,False,172.51,2.56,10.4,,3726.18,5432,False,0,20200301T1627
49d1a8,TVS2487 ,Czech Republic,1583040409.0,1583040409,-0.2802,42.8593,11277.6,False,210.22,214.93,0.0,,11254.74,4065,False,0,20200301T1627
a4b7d3,AAL1744 ,United States,1583039718.0,1583040409,-100.1226,33.4718,8526.78,False,197.42,282.95,0.33,,8656.32,3440,False,0,20200301T1627
318720,,Italy,1583040198.0,1583040199,-118.4168,33.9375,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
7c4343,NKL     ,Australia,1583040409.0,1583040409,145.225,-38.0749,457.2,False,36.67,214.14,-0.65,,403.86,1200,False,0,20200301T1627
8466a0,,Japan,,1583040409,,,8679.18,False,183.55,259.67,10.08,,8801.1,3407,False,0,20200301T1627
a1314e,AAL457  ,United States,1583040409.0,1583040409,-95.5525,30.3651,9144.0,False,185.44,281.68,0.0,,9372.6,7505,False,0,20200301T1627
ab8c19,DAL84   ,United States,1583040409.0,1583040410,-74.1219,37.5669,9448.8,False,257.74,68.45,0.33,,9105.9,1545,False,0,20200301T1627
86e474,JAL413  ,Japan,1583040397.0,1583040407,131.4121,51.8376,10972.8,False,246.18,321.79,-0.33,,,6002,False,0,20200301T1627
ad2f24,FFT575  ,United States,1583040409.0,1583040409,-104.6542,39.8097,2118.36,False,93.34,158.67,6.83,,2072.64,1415,False,0,20200301T1627
a24a0a,ASA1049 ,United States,1583040350.0,1583040351,-117.2017,32.7354,,True,4.12,112.5,,,,0725,False,0,20200301T1627
7802e6,CXA8582 ,China,,1583040201,,,,False,201.23,249.34,0.0,,,,False,0,20200301T1627
4ca2c2,RYR6FC  ,Ireland,1583040409.0,1583040409,24.0511,39.269,10073.64,False,216.58,354.41,9.43,,10149.84,0055,False,0,20200301T1627
c07721,TSC2631 ,Canada,1583040409.0,1583040410,-76.6109,36.1469,10675.62,False,231.97,23.67,0.0,,10469.88,3177,False,0,20200301T1627
a837a6,UAL599  ,United States,1583040409.0,1583040409,-114.1976,36.5179,4930.14,False,174.4,237.53,-9.43,,4960.62,6575,False,0,20200301T1627
485b45,KLM254  ,Kingdom of the Netherlands,1583040409.0,1583040409,3.8498,52.5421,3749.04,False,168.97,103.02,-11.7,,3489.96,6252,False,0,20200301T1627
485b43,KLM878  ,Kingdom of the Netherlands,1583040409.0,1583040410,12.1472,54.8225,11582.4,False,229.9,242.12,0.0,,11155.68,3512,False,0,20200301T1627
485b44,KLM174  ,Kingdom of the Netherlands,1583040409.0,1583040409,11.8609,49.6015,11574.78,False,231.0,309.4,0.0,,11369.04,1000,False,0,20200301T1627
ac76d4,N902CH  ,United States,1583040409.0,1583040409,-93.2655,37.2752,662.94,False,35.44,170.81,0.98,,640.08,,False,0,20200301T1627
ab43c6,DAL489  ,United States,1583040409.0,1583040409,-120.7314,37.1423,5852.16,False,153.29,261.9,-9.1,,5821.68,5721,False,0,20200301T1627
40745e,TOM831  ,United Kingdom,1583040250.0,1583040256,-1.7847,52.4868,495.3,False,77.21,145.04,-3.58,,320.04,6311,False,0,20200301T1627
abb9f3,,United States,,1583040225,,,198.12,False,56.65,219.47,-1.95,,160.02,,False,0,20200301T1627
a40797,AAL1394 ,United States,1583040410.0,1583040410,-110.3226,34.8636,9144.0,False,195.5,269.4,0.0,,9212.58,2371,False,0,20200301T1627
7802fe,CSS7131 ,China,1583040147.0,1583040149,88.1878,24.6187,10355.58,False,219.39,294.52,0.0,,10629.9,3136,False,0,20200301T1627
406d70,TOM031  ,United Kingdom,1583040407.0,1583040409,72.9104,18.6431,11582.4,False,238.91,355.55,0.0,,12245.34,6346,False,0,20200301T1627
a8bbff,DAL8844 ,United States,1583040407.0,1583040409,-87.9189,41.9841,449.58,False,78.79,272.62,23.41,,411.48,6205,False,0,20200301T1627
acc6d1,AAL2772 ,United States,1583040408.0,1583040409,-95.464,32.5385,11582.4,False,206.1,219.53,-0.33,,11826.24,3647,False,0,20200301T1627
7504c3,AXM5208 ,Malaysia,1583040382.0,1583040389,103.0715,3.3111,8427.72,False,241.64,78.33,4.23,,9014.46,4724,False,0,20200301T1627
7504c4,AXM583  ,Malaysia,1583040409.0,1583040409,120.6273,13.6919,6492.24,False,223.88,205.74,6.83,,6949.44,2703,False,0,20200301T1627
7504ac,AXM1794 ,Malaysia,1583040409.0,1583040410,114.3361,4.8667,11277.6,False,230.54,64.06,0.0,,12085.32,0131,False,0,20200301T1627
406d4c,VIR462M ,United Kingdom,1583040338.0,1583040339,5.5669,41.3703,12192.0,False,249.5,350.27,-0.33,,12268.2,4071,False,0,20200301T1627
abf667,SKW5267 ,United States,1583040409.0,1583040409,-122.1492,37.4378,1440.18,False,103.41,78.52,-4.88,,1424.94,5267,False,0,20200301T1627
1506a6,KZN9415 ,Russian Federation,1583040409.0,1583040409,41.3597,55.9266,10972.8,False,216.51,276.69,-0.33,,10485.12,1602,False,0,20200301T1627
7c19c4,FD467   ,Australia,1583040211.0,1583040216,152.3793,-25.1822,2118.36,False,128.63,0.92,-7.8,,2247.9,4722,False,0,20200301T1627
4ba955,THY80L  ,Turkey,1583040403.0,1583040403,-103.3748,52.8279,10058.4,False,259.03,48.14,0.0,,9532.62,4123,False,0,20200301T1627
a4ed9c,MSQT323 ,United States,1583040409.0,1583040409,-111.9348,32.9203,1341.12,False,48.55,164.64,-3.25,,1303.02,1200,False,0,20200301T1627
780fa3,RLH6587 ,China,1583040408.0,1583040408,115.1387,23.2075,9174.48,False,178.74,248.38,0.0,,9616.44,2710,False,0,20200301T1627
4ba94d,THY6VB  ,Turkey,1583040304.0,1583040304,55.3586,25.2581,,True,9.26,120.94,,,,,False,0,20200301T1627
3a4dc0,THT8    ,France,1583040409.0,1583040409,2.9001,49.1958,2209.8,False,127.38,108.36,-5.53,,2087.88,6307,False,0,20200301T1627
c05bd6,ACA558  ,Canada,1583040408.0,1583040409,-121.3978,43.8583,10668.0,False,239.33,167.97,0.33,,10355.58,7024,False,0,20200301T1627
a88774,JBU2339 ,United States,1583040409.0,1583040409,-118.4916,34.1996,830.58,False,93.12,90.63,-6.18,,838.2,3432,False,0,20200301T1627
a81df5,CPZ5770 ,United States,1583040308.0,1583040339,-119.562,49.3876,9448.8,False,228.26,64.36,0.33,,9067.8,3720,False,0,20200301T1627
7c19ab,FCT     ,Australia,1583040409.0,1583040409,145.9167,-38.253,2225.04,False,71.87,319.35,-0.33,,2247.9,1200,False,0,20200301T1627
7816a0,CQN2354 ,China,1583040330.0,1583040330,113.4784,24.2237,9182.1,False,223.45,339.94,0.0,,9593.58,3457,False,0,20200301T1627
abe1b6,DAL118  ,United States,1583040408.0,1583040409,-6.2675,53.064,11887.2,False,274.38,123.45,0.0,,11452.86,5213,False,0,20200301T1627
a0d611,N153HP  ,United States,1583040409.0,1583040409,-122.0496,38.3042,1379.22,False,58.9,207.01,0.65,,1356.36,1200,False,0,20200301T1627
a49d9b,N397JJ  ,United States,1583040409.0,1583040409,-85.0117,31.5932,12192.0,False,210.52,323.75,0.0,,12382.5,1107,False,0,20200301T1627
a6e4e8,AAL2093 ,United States,1583040409.0,1583040409,-75.6421,39.2988,2994.66,False,182.56,30.11,0.0,,2842.26,2247,False,0,20200301T1627
aa6ade,AAL820  ,United States,1583040410.0,1583040410,-118.0333,33.9727,1493.52,False,107.33,262.84,0.0,,1501.14,0754,False,0,20200301T1627
c1e5a6,OPS22   ,Canada,1583040338.0,1583040338,-123.1688,49.2015,,True,26.75,278.44,,,,,False,0,20200301T1627
7c19a0,FCI     ,Australia,1583040409.0,1583040409,115.7916,-32.3221,640.08,False,49.82,35.33,2.6,,670.56,1200,False,0,20200301T1627
4072ea,VIR42X  ,United Kingdom,1583040385.0,1583040385,-122.3872,37.6087,,True,3.34,104.06,,,,3233,False,0,20200301T1627
4ba933,THY8UV  ,Turkey,1583040409.0,1583040410,35.0487,32.0946,8633.46,False,179.3,328.13,5.85,,8717.28,5544,False,0,20200301T1627
